"len","sort1","sort2","sorted","sort"
377,"0,00348402139789","0,001439607598877","0,024981802562252","0,00539719912922"
378,"0,003498266800307","0,001388336600212","0,025380999431945","0,005457201041281"
379,"0,00351352620055","0,001428941398626","0,024911800574046","0,005343402153812"
380,"0,003520282998215","0,001416911999695","0,032675200782251","0,005654599226546"
381,"0,003532086401538","0,001439465800649","0,028843800828327","0,005723600042984"
382,"0,003548612000304","0,001443530598772","0,02540219866205","0,005488397437148"
383,"0,003571793400624","0,001456827600487","0,025802200252656","0,005635000707116"
384,"0,003598676397814","0,001478612200299","0,02499020047253","0,005481799598783"
385,"0,003588962600043","0,001449986200896","0,025725200248417","0,005581801815424"
386,"0,003645468801551","0,001449168600084","0,025607598945499","0,005519397382159"
387,"0,003652450199297","0,001482802600367","0,026284398336429","0,005531398346648"
388,"0,003689907601802","0,001491612601967","0,026274399715476","0,005803801468574"
389,"0,003698950800754","0,001484216598328","0,026237202109769","0,005745000089519"
390,"0,003732785201282","0,001677643199218","0,029696800629608","0,00605480017839"
391,"0,003783982199093","0,001545359399461","0,026543799322099","0,005724201037083"
392,"0,00376170459931","0,00147889660002","0,026508400333114","0,00576480088057"
393,"0,003784379601711","0,001511818601284","0,025824799377006","0,005636000423692"
394,"0,003786301000218","0,001522969998769","0,025861397443805","0,005678198067471"
395,"0,003780709201237","0,001539660801063","0,026649798383005","0,006050600495655"
396,"0,003852286399342","0,001565800399112","0,027235598827247","0,005927200254519"
397,"0,003897205201793","0,001574063800217","0,027304000104778","0,006056403799448"
398,"0,003876369600766","0,001558364598895","0,026607001200318","0,005800000508316"
399,"0,003879725199658","0,001562137398287","0,026485601847526","0,005879999662284"
400,"0,003913154199836","0,001579282002058","0,026826000248548","0,005914401845075"
401,"0,003933781599335","0,001576045200636","0,027183601923753","0,006075597775634"
402,"0,003949203199591","0,001581992597494","0,030547603091691","0,005910400068387"
403,"0,003969984597643","0,001612686199951","0,026976999652106","0,005792001320515"
404,"0,00397240879829","0,001604660799785","0,027737801428884","0,005963601870462"
405,"0,004008379597508","0,001585582601547","0,027399600367062","0,006153398135211"
406,"0,004047262796666","0,001624724201974","0,028085999656469","0,006129802204669"
407,"0,004031294997549","0,001618791397777","0,027731001318898","0,006155400478747"
408,"0,004422608400637","0,001666765000846","0,028695403307211","0,006585402297787"
409,"0,004106181199313","0,001674832397839","0,02851239987649","0,006380400736816"
410,"0,004126119200373","0,001675421198888","0,028515001758933","0,006197798938956"
411,"0,0041634068024","0,001666856001248","0,027907798357774","0,006113400741015"
412,"0,0041497083992","0,001660375601205","0,028481597837526","0,006301398389041"
413,"0,004198514400923","0,001668765999784","0,02803119859891","0,006283000402618"
414,"0,004218169600063","0,001694336801302","0,028229001327418","0,006255799962673"
415,"0,004251064400887","0,001693260800675","0,028106800164096","0,006157002644613"
416,"0,004233511001803","0,001703027397161","0,028847400972154","0,006221201329026"
417,"0,004281396200531","0,001712146800128","0,028608800494112","0,006316398503259"
418,"0,004292006400647","0,001687462798145","0,028743800066877","0,006376201054081"
419,"0,004307669601985","0,001734836002288","0,029344398353715","0,006549002137035"
420,"0,004358467402926","0,001717915596964","0,029173398797866","0,006418803241104"
421,"0,004342695602099","0,001726619199326","0,028432397812139","0,006345397559926"
422,"0,004384062200552","0,001725810999051","0,028498600295279","0,00622860097792"
423,"0,004428005800582","0,001802171401505","0,028854397532996","0,00631899893051"
424,"0,0044163966013","0,001762310799677","0,029269397782628","0,00652699964121"
425,"0,004682715199306","0,001765212998725","0,030604797939304","0,00670640001772"
426,"0,004475644999184","0,001790670597984","0,029911599995103","0,00643539824523"
427,"0,004482818600081","0,001761253202858","0,029816800088156","0,006480200681835"
428,"0,004508412597352","0,00179640899878","0,030237800092436","0,006452003435697"
429,"0,004504262199043","0,001807482397999","0,030750599398743","0,006890199438203"
430,"0,004544187398278","0,00190138760081","0,043892601388507","0,010245597513858"
431,"0,004742072800582","0,001791609601059","0,031535398738925","0,006857799598947"
432,"0,004603779599711","0,001822993597307","0,030938598501962","0,010710999777075"
433,"0,004605680600798","0,001817980001215","0,030341600358952","0,006655998004135"
434,"0,004639734201191","0,00184755900118","0,030638399766758","0,006602998473682"
435,"0,004663701797836","0,001843698199082","0,030927799525671","0,00688179716235"
436,"0,004688317001273","0,001854194200132","0,030327599961311","0,006813999789301"
437,"0,005004214598739","0,00187344920123","0,031643200782128","0,006814398511779"
438,"0,004753117798828","0,001842209399911","0,037822000740562","0,006728401058353"
439,"0,004741273200489","0,001915530003316","0,030779997177888","0,006826200115029"
440,"0,004817147398717","0,001975391799351","0,031376398692373","0,006787398888264"
441,"0,004766732199641","0,001841839798726","0,038980200770311","0,00713539775461"
442,"0,004796738996811","0,001914319999923","0,031580199720338","0,00682620157022"
443,"0,004796625999734","0,001903572599986","0,030751398298889","0,006865200703032"
444,"0,004838792998635","0,001915158399788","0,031443200714421","0,007129600271583"
445,"0,004876345599769","0,00193073059927","0,031534599838778","0,007020600605756"
446,"0,00525715299882","0,002115219199914","0,032490602461621","0,00686300045345"
447,"0,004993549799838","0,001976396802638","0,0320743987686","0,006872399535496"
448,"0,005411366601766","0,00200645920122","0,033009801700246","0,007246801396832"
449,"0,005091792599706","0,001990314999421","0,032461399678141","0,007073199958541"
450,"0,005114332401718","0,0019939196005","0,032436999026686","0,006976003351156"
451,"0,005100016199867","0,002025152597344","0,032553999335505","0,007103198731784"
452,"0,005143996198603","0,001997608797683","0,032898400968406","0,007115401967894"
453,"0,005161283200141","0,002028650601278","0,041670398786664","0,007683000876568"
454,"0,005189715001325","0,002332818400464","0,040935001743492","0,007176799408626"
455,"0,005121117999079","0,002018903000862","0,032857399492059","0,007262200233527"
456,"0,005166990600992","0,002036217600107","0,032719799492043","0,007373202242889"
457,"0,00513915259944","0,002048086200375","0,032373798603658","0,007318999269046"
458,"0,005166056999587","0,00204371479922","0,03227400011383","0,007136199565139"
459,"0,005229942000005","0,002024714801519","0,033273798180744","0,00709320011083"
460,"0,00524454999977","0,002164128198638","0,034169599530287","0,007431601989083"
461,"0,005223900600686","0,002052284601086","0,032865199318621","0,007518401253037"
462,"0,005287943201256","0,002078473000438","0,03396919782972","0,007439400360454"
463,"0,005602619401179","0,002086276000773","0,033902398718055","0,007322200690396"
464,"0,005459082197922","0,002113811598974","0,034705600410234","0,007405399810523"
465,"0,005323878399213","0,00213773020223","0,034159401548095","0,007665200973861"
466,"0,005383921600878","0,002114188201085","0,033757401979528","0,007420798647217"
467,"0,005356161401141","0,002103354199789","0,034272400080226","0,007791799725965"
468,"0,005398157797754","0,002072019399202","0,033289397833869","0,007409196405206"
469,"0,00539426059695","0,002163911002572","0,034066400257871","0,007628198363818"
470,"0,005427728201903","0,002131070602627","0,034215599589516","0,007426999218296"
471,"0,005460817999847","0,00215095540043","0,034128800325561","0,007444000220858"
472,"0,005486649798695","0,002155654798844","0,035064399708063","0,007690000347793"
473,"0,005453643001965","0,002139814800466","0,034066400257871","0,007724000897724"
474,"0,005521828998462","0,00218034540012","0,03406039904803","0,007423401984852"
475,"0,005555689398898","0,002175223798258","0,03878659917973","0,007724399620201"
476,"0,005921444598062","0,002201705799962","0,038904001121409","0,00759679969633"
477,"0,005658345998381","0,002196570798696","0,035534400376491","0,007836200529709"
478,"0,005624641600298","0,002215491198876","0,035282601311337","0,007844403444324"
479,"0,005669046999537","0,002214094401279","0,035414799640421","0,007829201058485"
480,"0,00566921519785","0,002261935800198","0,034509001125116","0,007777199789416"
481,"0,005694613199739","0,002228592000029","0,035295401175972","0,007988997094799"
482,"0,00569152340031","0,00222289999947","0,035028001002502","0,007729198841844"
483,"0,005758973800403","0,002242523999303","0,035224997554906","0,007671999628656"
484,"0,005752189400664","0,002253425199888","0,035741002648138","0,008133199298754"
485,"0,005804551600886","0,002273403000436","0,035504199331626","0,00794399966253"
486,"0,005766092200065","0,002280229200551","0,036380598612595","0,007903401274234"
487,"0,005904306999582","0,002299679200223","0,043973801075481","0,00781819835538"
488,"0,005834785998741","0,00227796480176","0,035720999585465","0,007957399066072"
489,"0,005884365001111","0,002328881400172","0,036611001996789","0,008408601570409"
490,"0,005900298400957","0,002258481401077","0,036089599598199","0,008038601663429"
491,"0,005929273398942","0,00243519339856","0,037086001248099","0,008206200436689"
492,"0,005986717602354","0,002300945598108","0,036601000465453","0,013012798444834"
493,"0,006009967600403","0,002315896200889","0,036168799852021","0,008241996692959"
494,"0,006034991599154","0,002428150801279","0,036674000148196","0,008232200343627"
495,"0,006058501199004","0,002324892599427","0,036462600110099","0,008104398148134"
496,"0,006072886999755","0,002370356599567","0,036207999801263","0,008122001599986"
497,"0,006158385598974","0,002383269599522","0,037271399924066","0,00831760262372"
498,"0,006095190798806","0,002382936002687","0,036468400503509","0,008132398943417"
499,"0,006487369800743","0,002372326201294","0,038405599480029","0,008277800225187"
500,"0,00631933939876","0,002558724401752","0,038895400939509","0,008353799057659"
501,"0,006308348600578","0,002391779000754","0,038310400850605","0,008503199205734"
502,"0,006275052798446","0,002478673400765","0,037444799090736","0,008202802564483"
503,"0,006679115201405","0,002549643999373","0,040552398422733","0,015669199638069"
504,"0,006433666399971","0,002450219597085","0,039386998105329","0,00882019958226"
505,"0,006634778001171","0,002573657598987","0,048331599100493","0,009073399996851"
506,"0,006339571397984","0,002477789801196","0,046181598736439","0,008375197649002"
507,"0,006479162398318","0,002536621401669","0,039018399547786","0,00860059808474"
508,"0,006455980800092","0,002483821801434","0,038263399619609","0,008542799332645"
509,"0,006412508401263","0,002449056001205","0,038563199632336","0,008612398232799"
510,"0,006483493999986","0,002546992000134","0,049244999536313","0,010227200982627"
511,"0,006621318397811","0,002498285401089","0,039191600808408","0,008501400589012"
512,"0,006426146399463","0,002522854601557","0,038347601366695","0,008507999882568"
513,"0,006508324001334","0,002510999000515","0,038184797449503","0,008585597970523"
514,"0,006476766201376","0,002506114200514","0,038277599378489","0,008719199104235"
515,"0,006547069802764","0,002540901199973","0,039373199979309","0,008872400212567"
516,"0,006539441800851","0,002521211799467","0,045970598876011","0,008805000106804"
517,"0,00660921640083","0,002576079001301","0,039732198638376","0,008841601083986"
518,"0,00656841800228","0,002583490399411","0,03925319906557","0,008814001921564"
519,"0,006685609200213","0,002555840399873","0,039555199327879","0,008839201473165"
520,"0,006622043001698","0,002595570198901","0,039525599277113","0,012809399049729"
521,"0,006749829597538","0,002602077397751","0,041454999882262","0,016145597328432"
522,"0,006847270202707","0,002591097199183","0,04060159844812","0,008769001578912"
523,"0,006774504797068","0,002623123400554","0,04071519797435","0,009086998761632"
524,"0,006749923000461","0,002614918602922","0,039567798376083","0,008952598727774"
525,"0,006871181400493","0,002558568000677","0,039300399657805","0,008844598778524"
526,"0,006917749598506","0,002669772801164","0,04056719772052","0,009043600584846"
527,"0,00688107219903","0,002591542598384","0,039709600969218","0,008996801625472"
528,"0,006834138798877","0,00268164419831","0,039820998790674","0,008961201820057"
529,"0,006901083399134","0,002705300599337","0,040396201075055","0,009082800534088"
530,"0,006864482797391","0,002630986001168","0,041073000465985","0,009235800825991"
531,"0,006916797399754","0,002740549801092","0,041702399903443","0,009254598990083"
532,"0,006914160199813","0,002706992599997","0,040457797877025","0,010190601460636"
533,"0,007184432601207","0,002716226399934","0,041647201578599","0,009137600136455"
534,"0,006974214399816","0,002724848002254","0,04164539714111","0,009314800263383"
535,"0,007065689199953","0,002707925600407","0,044566800352186","0,009267800487578"
